ts_event,open,high,low,close,volume
2011-01-13,14.067813868241522,14.168618266978923,14.057410423452769,14.103874859421326,30
2011-01-19,13.960920008141663,14.015965612526866,13.942258818745552,13.97857142857143,10
2011-01-20,13.843314191960625,13.940713101160862,13.82178014766202,13.940713101160862,4
2011-01-21,13.802918207973695,13.829918665705755,13.790546802594996,13.829918665705755,4
2011-01-25,13.871035276876373,13.871035276876373,13.871035276876373,13.871035276876373,60
2011-01-27,13.524282672614824,13.587708587708589,13.451688603203754,13.451688603203754,9
2011-01-28,13.406122448979591,13.631749898497768,13.400694019187588,13.445327431847902,40563
2011-01-31,13.469779664443097,13.528814935064936,13.104263069804077,13.226671966610356,3291
2011-02-01,13.291265030309054,13.327026488747261,13.084896347482726,13.197439684884294,1034
2011-02-02,13.142604769849838,13.142604769849838,13.032738678690453,13.058328440007829,509
2011-02-03,12.906289369124915,13.336616111877092,12.902943748178371,13.249950951540123,1006
2011-02-04,13.166992187499998,13.507769423558898,13.166992187499998,13.503905467654716,162
2011-02-07,13.455523458511804,13.610326744655103,13.447520414260108,13.610326744655103,178
2011-02-08,13.783452502553626,13.897545574905795,13.615154536390827,13.681517158338352,420
2011-02-09,13.565883757961782,13.587649402390438,13.366365777080063,13.366365777080063,50
2011-02-10,13.360591133004926,13.534791252485089,13.266203930002932,13.479552430933756,89
2011-02-11,13.410206084396467,13.513138324243927,13.410206084396467,13.513138324243927,5
2011-02-14,13.338574938574938,13.347091194968554,13.131313131313131,13.218446601941748,62
2011-02-15,13.31107239643825,13.54222090846389,13.258014677481652,13.515694184787955,132
2011-02-16,13.391778686927722,13.40390243902439,13.231713162688141,13.233509870004815,98
2011-02-17,13.31854138529809,13.465654796653045,13.2671272308578,13.465654796653045,44
2011-02-18,13.394584139264989,13.59283196239718,13.3926499032882,13.5599843688941,54
2011-02-21,13.371291866028708,13.433984036926628,13.330794134450581,13.38952380952381,47
2011-02-22,13.057318894697536,13.272159682149278,13.057318894697536,13.18494117647059,156
2011-02-23,13.043276374442792,13.043276374442792,12.66439400735624,12.66439400735624,242
2011-02-24,12.333769063180828,12.434882083773319,12.333769063180828,12.361074647764069,37
2011-02-25,12.563667232597624,12.691926919269193,12.549875311720697,12.569593147751606,91
2011-02-28,12.63968481375358,12.63968481375358,12.536135497029353,12.542252268279665,24
2011-03-01,12.605415002219262,12.62583222370173,12.35893011216566,12.35893011216566,35
2011-03-02,12.37232574189096,12.437294585711815,12.24074861760953,12.321244413887934,55
2011-03-03,12.325101110059375,12.443201677735058,12.325101110059375,12.342130476439335,184
2011-03-04,12.268922067834641,12.364438294560236,12.2560553633218,12.347194605342786,37
2011-03-07,12.369733447979364,12.505672892302323,12.218526100307063,12.505672892302323,63
2011-03-08,12.6575658186331,12.70467706013363,12.447540269917283,12.70467706013363,144
2011-03-09,12.655987255509338,12.655987255509338,12.340793225611337,12.396981001127788,70
2011-03-10,12.363636363636363,12.397784225797942,12.29783896828163,12.29783896828163,11
2011-03-11,12.486890054217403,12.496705613634367,12.392046947534379,12.496705613634367,16
2011-03-15,12.449788583509514,12.928090095079849,12.449788583509514,12.875702570717774,12
2011-03-18,12.443411124758729,12.472058435272377,12.443411124758729,12.472058435272377,2
2011-03-21,12.391943291839556,12.441396075707587,12.391943291839556,12.40613890574872,13
2011-03-22,12.316872783879617,12.334401246861201,12.316872783879617,12.334401246861201,80
2011-03-23,12.44330967630258,12.445675699073671,12.42811501597444,12.42811501597444,13
2011-03-24,12.55192878338279,12.55192878338279,12.55192878338279,12.55192878338279,10
2011-03-28,12.332664281350903,12.347143480156998,12.332664281350903,12.347143480156998,6
2011-03-30,12.333275442862105,12.416369797549743,12.283144512669722,12.368123750760407,7239
2011-03-31,12.335753803596127,12.351274787535411,12.215141473362221,12.220138119191747,4039
2011-04-01,12.220518064076346,12.229890933878664,12.030986864264062,12.030986864264062,1264
2011-04-04,12.015926236378878,12.062893081761006,11.83439280112276,11.83439280112276,137
2011-04-05,11.853626301007765,11.981907894736842,11.736423949545419,11.981907894736842,805
2011-04-06,11.915780866721178,11.951179554390563,11.851098454027664,11.922951087845576,193
2011-04-07,11.93102884693961,12.004447006505805,11.882141691152466,11.917360770863956,36
2011-04-08,11.838033843674456,11.860952227503423,11.630914826498422,11.630914826498422,873
2011-04-11,11.708498808578236,11.827000808407437,11.638682084587359,11.827000808407437,101
2011-04-12,11.75668084423401,12.09526982011992,11.73996635424177,12.008769752626788,188
2011-04-13,12.04349983460139,12.04763479986768,11.834579135521611,11.85546875,29
2011-04-15,12.047887554139086,12.104013104013106,11.989997580059693,12.049618939516783,32
2011-04-18,12.10594947025265,12.335700132100396,12.04156479217604,12.321958456973295,329
2011-04-19,12.461666666666668,12.520564042303173,12.241351041154287,12.325696390308224,48
2011-04-20,12.38110937113657,12.38110937113657,12.111173951684577,12.13147893587774,118
2011-04-21,12.144473173884938,12.211148922378868,12.139572408229125,12.163907953169156,91
2011-04-25,12.225468711955198,12.254702385799202,12.212246218555366,12.212246218555366,11
2011-04-26,12.170467410642084,12.170467410642084,12.052172508480052,12.115586407296796,74
2011-04-27,12.13179227867405,12.171916539112223,12.045835662381219,12.075682580233114,115
2011-04-28,12.181615952967347,12.271597016122564,12.139637858780738,12.269781582526601,116
2011-04-29,12.309533306741125,12.468203497615262,12.303035131044373,12.433484234770868,44
2011-05-02,12.482897384305835,12.482897384305835,12.40821852353269,12.40821852353269,6
2011-05-03,12.352941176470587,12.521499269836118,12.352941176470587,12.5,125
2011-05-04,12.548795426704777,12.6,12.47289580402218,12.47289580402218,87
2011-05-05,12.488654179387739,13.317993142032126,12.488654179387739,13.317993142032126,85
2011-05-06,13.50909090909091,13.63578216374269,13.179236912156165,13.63578216374269,55
2011-05-09,13.6199258656541,13.6199258656541,13.326263697419582,13.326263697419582,2
2011-05-10,12.982606460457545,12.982606460457545,12.878762115286515,12.906491959499704,4
2011-05-11,12.909783989834816,13.221476510067115,12.909783989834816,13.203814906393502,19
2011-05-12,13.256535223748338,13.279865295994329,13.256535223748338,13.279865295994329,2
2011-05-13,13.336873782970436,13.373163391750753,13.336873782970436,13.373163391750753,8
2011-05-17,13.398598886294232,13.509698570257717,13.398598886294232,13.509698570257717,13
2011-05-18,13.480180180180179,13.480180180180179,13.480180180180179,13.480180180180179,4
2011-05-20,13.491247067316369,13.660172179429091,13.463273777296518,13.638004150500768,9
2011-05-23,13.408666251445858,13.819793475281001,13.408666251445858,13.819793475281001,19
2011-05-24,13.560962614332652,13.560962614332652,13.560962614332652,13.560962614332652,1
2011-05-26,13.271011707146602,13.271011707146602,13.259239888423988,13.259239888423988,27
2011-05-27,13.27509778357236,13.415357766143108,13.226867480308144,13.363818482710565,11752
2011-05-30,13.351299660958011,13.351299660958011,13.346083630357299,13.348691645657654,13
2011-05-31,13.406258171358841,13.415845899067376,13.120561307435613,13.148195765835261,719
2011-06-01,13.118307204660326,13.498297983765385,13.108883748822068,13.458213256484148,929
2011-06-02,13.51472134595163,13.523484051875219,13.243360905528952,13.259835711197578,519
2011-06-03,13.2257226934395,13.608274647887326,13.2257226934395,13.330450575110266,892
2011-06-06,13.450826805918188,13.543375807296211,13.401195529758295,13.520966471154688,154
2011-06-07,13.503668763102725,13.536862334032145,13.215263518138261,13.215263518138261,1847
2011-06-08,13.178626477136495,13.275936289281102,12.988108290461332,13.002626450902314,163
2011-06-09,12.990179478496444,13.07339838778108,12.941275167785234,12.943791946308725,91
2011-06-10,12.88509784244857,12.976280914999577,12.790015914230672,12.936997885835094,261
2011-06-13,12.871846789842234,12.975115050281234,12.709774185484543,12.754621848739495,276
2011-06-14,12.751469353484469,12.756507136859781,12.605844263655985,12.682358812276469,31
2011-06-16,13.445392942004752,13.485477178423237,13.318460192475941,13.394720687538367,70
2011-06-17,13.35730573583582,13.737048946052163,13.35730573583582,13.71573966610124,25
2011-06-20,13.746315319338992,13.834080717488789,13.671437461107656,13.834080717488789,38
2011-06-21,13.793319042515185,14.06090909090909,13.793319042515185,14.06090909090909,35
2011-06-22,14.013586956521738,14.013586956521738,13.587792934592516,13.60494693447943,109
2011-06-23,13.63837116862468,14.112566174421845,13.451991873509408,14.112566174421845,132
2011-06-24,14.09170912459472,14.437745238778831,14.09170912459472,14.328116052681809,22
2011-06-27,14.497829232995658,14.497829232995658,14.16013596449816,14.225794179189652,76
2011-06-28,14.063670411985019,14.063670411985019,13.78090249057991,13.78090249057991,14
2011-06-29,13.833730959809138,13.833730959809138,13.449074074074074,13.481441827266238,42
2011-06-30,13.558607072338898,13.558607072338898,13.391807658058772,13.397555971813398,7
2011-07-01,13.218349928876243,13.485454545454546,13.218349928876243,13.266875279392044,18
2011-07-05,13.430872483221478,13.430872483221478,13.316888379878423,13.316888379878423,30
2011-07-06,13.36035242290749,13.587894971072542,13.36035242290749,13.509810853809439,26
2011-07-07,13.110367892976589,13.13450795015041,13.032654105209309,13.032654105209309,4
2011-07-08,12.796311818943838,12.796311818943838,12.796311818943838,12.796311818943838,1
2011-07-11,13.379673603315776,13.379673603315776,13.379673603315776,13.379673603315776,1
2011-07-12,13.315911232970612,13.325038613351639,13.224927634939556,13.224927634939556,3
2011-07-13,13.30755652685551,13.30755652685551,13.30755652685551,13.30755652685551,1
2011-07-15,13.537816563997263,13.547891411985658,13.522630230572162,13.547314578005114,5
2011-07-18,13.72840567253975,13.793370641411967,13.72840567253975,13.793370641411967,3
2011-07-19,13.556609365737996,13.556609365737996,13.5,13.5,2
2011-07-20,13.514771861508509,13.514771861508509,13.514771861508509,13.514771861508509,3
2011-07-21,13.556251587234405,13.556251587234405,13.40663970340411,13.40663970340411,6
2011-07-25,13.81562099871959,13.818181818181817,13.679572989917817,13.699372987629216,7
2011-07-26,13.64197009377376,13.64197009377376,13.64197009377376,13.64197009377376,1
2011-07-27,13.674816005414094,13.698097251585624,13.674816005414094,13.698097251585624,18
2011-07-28,13.753725623775864,13.770813764836479,13.53501306143086,13.764926646195837,9427
2011-07-29,13.730402181322427,14.04357936439583,13.730402181322427,13.921165381319621,1748
2011-08-01,13.667796610169491,14.17492609980873,13.46394853371209,13.832407011543395,985
2011-08-02,13.902919270610393,14.237084157139174,13.851031450794723,14.237084157139174,805
2011-08-03,14.424488386149728,14.732237539766702,14.373540856031127,14.704270179471312,605
2011-08-04,14.657606777267915,15.407953696788647,14.657606777267915,15.325157933853585,860
2011-08-05,15.612110986126734,15.612110986126734,15.004543802253725,15.172508465269518,476
2011-08-08,15.653775322283611,16.663751214771622,15.653775322283611,16.663751214771622,469
2011-08-09,17.426883012820515,17.694326670704623,16.459425955945456,16.768737241178187,773
2011-08-10,16.75608354090822,17.24300413501298,16.525256325839525,16.854588235294116,586
2011-08-11,16.618758749416706,17.034667176009933,16.043458159963013,16.13851288707584,553
2011-08-12,16.29142751342344,16.29142751342344,15.911602209944752,16.047561987279934,214
2011-08-15,16.059599594058493,16.085508051082734,15.911874942864978,16.069199706314244,622
2011-08-17,16.468096860325936,16.490517400110477,16.029240290609025,16.127836542808065,96
2011-08-18,16.224231464737795,17.01736370425691,16.22242314647378,17.007756284459397,741
2011-08-19,17.261426301523507,17.70350761085374,16.933701657458563,16.939093744267108,82
2011-08-22,17.779031499764926,17.779031499764926,17.300213973392875,17.452211653892327,116
2011-08-23,17.353917050691244,17.469486630019567,16.741552511415527,16.741552511415527,114
2011-08-24,16.91025641025641,16.91025641025641,15.836192884233341,16.01998183469573,305
2011-08-25,15.60025311878503,16.04653268151367,15.408606038691014,16.04653268151367,113
2011-08-26,16.091122762610738,16.262644673288982,16.072911026890456,16.25808770668584,52
2011-08-29,15.881360447562384,15.913786961168507,15.881360447562384,15.913786961168507,7
2011-08-30,16.00464783696818,16.367467718794835,15.975417032484634,16.03995093744524,171
2011-08-31,16.04893878266971,16.09541413607957,15.829764921786245,15.918812745525972,104
2011-09-01,15.807575097953853,16.0343618513324,15.807575097953853,16.00349956255468,78
2011-09-02,16.214891941552192,16.804723141604793,16.214891941552192,16.72203961979213,262
2011-09-05,16.82542508679783,16.82542508679783,16.82542508679783,16.82542508679783,2
2011-09-06,16.997095134350037,17.332062454611474,16.606811145510836,16.606811145510836,289
2011-09-07,16.319985825655564,16.319985825655564,15.626252941689183,15.680442676811344,191
2011-09-08,15.846286701208982,16.352889667250437,15.846286701208982,16.352889667250437,76
2011-09-09,16.368861024033436,16.56841729188996,16.10371530496824,16.495414477784703,56
2011-09-12,16.320830007980845,16.36071715279636,16.03121120766093,16.107006142615507,66
2011-09-13,16.273933564876657,16.331811263318112,16.162417543234085,16.331811263318112,14
2011-09-14,16.256021409455844,16.256021409455844,16.256021409455844,16.256021409455844,2
2011-09-16,15.68904593639576,16.210986267166042,15.68904593639576,16.164615658997683,51
2011-09-19,16.485771616198466,16.485771616198466,16.266982766481263,16.266982766481263,3
2011-09-20,16.145454545454545,16.338654090331943,16.145454545454545,16.338654090331943,6
2011-09-21,16.296028880866427,16.296028880866427,16.064498742364357,16.261400948558922,6
2011-09-22,16.352385451110063,16.352385451110063,16.352385451110063,16.352385451110063,1
2011-09-23,16.46288630018292,16.46288630018292,15.803083995785844,15.803083995785844,56
2011-09-26,15.647263249348393,15.647263249348393,15.384836576248443,15.511085516844226,11
2011-09-27,15.64625850340136,15.64625850340136,15.477689055894785,15.477689055894785,12
2011-09-28,15.494412620903372,15.494412620903372,15.494412620903372,15.494412620903372,20
2011-09-29,15.60806916426513,15.60806916426513,15.302051671732523,15.469708588957056,2646
2011-09-30,15.781599145050034,15.857338820301784,15.628140703517587,15.628140703517587,93
2011-10-03,16.282794536700404,16.384897433356457,16.086277571735312,16.32120253164557,52
2011-10-04,16.56885099633191,16.56885099633191,15.97483653655637,16.079255478835183,76
2011-10-05,15.863019090730171,16.055757337783447,15.735812133072407,16.055757337783447,31
2011-10-06,15.962569451213566,15.962569451213566,15.621335350860601,15.62944018186985,9
2011-10-07,15.653163836448154,15.672570607946385,15.571783123329514,15.571783123329514,31
2011-10-10,15.332290132547865,15.334190231362468,15.277395690050437,15.334190231362468,12
2011-10-11,15.363871444403397,15.363871444403397,15.22244599047968,15.22244599047968,3
2011-10-12,15.113616031490428,15.113616031490428,15.113616031490428,15.113616031490428,1
2011-10-13,15.205041556306512,15.205041556306512,15.184677271896144,15.184677271896144,16
2011-10-17,15.057604715548807,15.196060715576436,15.053542744958058,15.181172614712308,12
2011-10-18,15.031112737920935,15.105756851204708,14.894708423326133,14.96288921071687,61
2011-10-19,14.941792257016514,15.138773628400184,14.836337548201955,15.138773628400184,11
2011-10-20,14.857800276115967,14.964664310954062,14.836901589635211,14.870609981515711,36
2011-10-21,14.72657298845431,14.81458031837916,14.724218469277758,14.81458031837916,14
2011-10-24,15.013577118030412,15.013577118030412,14.863112391930835,14.863112391930835,287
2011-10-25,14.862804878048781,15.404405127279292,14.862804878048781,15.354571634269258,242
2011-10-26,15.455530474040632,15.756440708934772,15.455530474040632,15.692433761267413,51
2011-10-27,15.437102124988792,15.53159119384285,15.369660215820923,15.505266916622032,17
2011-10-28,15.61622885930191,15.885620617430106,15.61622885930191,15.782522163922561,67
2011-10-31,15.804824360267816,15.861624804489834,15.731885380543895,15.731885380543895,14
2011-11-01,15.811965811965813,15.998501311352566,15.772168405365127,15.94561989606533,157
2011-11-02,15.601876917523914,15.898426718189347,15.587519163134639,15.841638474901709,152
2011-11-03,15.800838192419825,16.045937042459737,15.800838192419825,15.90027950590569,53
2011-11-04,15.711991434689507,15.82920903446414,15.711991434689507,15.78261260451317,14
2011-11-07,15.6258222962898,15.647977537948584,15.6258222962898,15.647977537948584,7
2011-11-08,15.689399878059401,15.689399878059401,15.689399878059401,15.689399878059401,2
2011-11-09,15.8883473637572,15.8883473637572,15.747913921826967,15.824117017481269,6
2011-11-10,15.615548834726917,15.615548834726917,15.611600391424252,15.611600391424252,10
2011-11-11,15.491810458088816,15.60742752036437,15.491810458088816,15.60742752036437,10
2011-11-14,15.851376637262764,15.851376637262764,15.851376637262764,15.851376637262764,1
2011-11-16,15.85287274028996,15.890263582571276,15.791034049052197,15.890263582571276,45
2011-11-17,15.909090909090908,15.909090909090908,15.909090909090908,15.909090909090908,4
2011-11-18,15.77787976135842,15.77787976135842,15.77787976135842,15.77787976135842,1
2011-11-21,15.9906191369606,15.991672975018924,15.842189410326343,15.842189410326343,3
2011-11-23,15.686401480111009,15.867089789061042,15.686401480111009,15.867089789061042,10
2011-11-25,15.7169373549884,15.7169373549884,15.699303944315544,15.699303944315544,2
2011-11-29,15.69103448275862,15.797314695604193,15.436253721916449,15.47348484848485,15562
2011-11-30,15.366359862840644,15.79185520361991,15.357336220898757,15.79185520361991,6022
2011-12-01,15.77994933043793,16.07716448218571,15.77994933043793,15.995045417010735,319
2011-12-02,16.005138086062942,16.069364161849713,15.84982749228255,15.84982749228255,464
