Date,Open,High,Low,Close,Volume
2000-12-29,2.6053894210035784,2.623482403093881,2.4606455642811573,2.47873854637146,813200
2001-01-02,2.47873998763866,2.6053909359121685,2.4063680171966557,2.4063680171966553,775600
2001-01-03,2.424461669110237,2.551112651824951,2.4063686715795636,2.551112651824951,808600
2001-01-04,2.5511119580806647,2.569204950691166,2.4063680171966557,2.4063680171966553,1151200
2001-01-05,2.4063680171966557,2.5149259728596625,2.4063680171966557,2.4063680171966553,836200
2001-01-08,2.442554449863571,2.514926433563233,2.442554449863571,2.5149264335632324,568200
2001-01-09,2.5149253589519556,2.5330183471458545,2.4787393825641577,2.4968323707580566,1269400
2001-01-10,2.496833079201835,2.5692050525120327,2.478740085874285,2.5330190658569336,1779800
2001-01-11,2.5330196542942773,2.551112651824951,2.4425546666409104,2.551112651824951,773800
2001-01-12,2.5511133420717464,2.6053923493498687,2.4787413323675835,2.587299346923828,496400
2001-01-16,2.587298032310274,2.623484018776152,2.551112045844396,2.605391025543213,1362200
2001-01-17,2.623485565185547,2.641578569083378,2.569206553492053,2.623485565185547,705000
2001-01-18,2.641577552346622,3.111995472627527,2.641577552346622,3.0758094787597656,7964800
2001-01-19,3.1662744352187233,3.1843674319914017,3.0577164545826525,3.148181438446045,3307000
2001-01-22,3.130089644381875,3.437670707702637,3.130089644381875,3.4376707077026367,5267800
2001-01-23,3.4014847002531354,3.437670707702637,3.292926677904631,3.4376707077026367,2168400
2001-01-24,3.3652974438022927,3.3833904408119824,3.2748324587538438,3.3472044467926025,1389200
2001-01-25,3.3110176298929295,3.510040547536767,3.3110176298929295,3.329110622406006,1922800
2001-01-26,3.2748328728622265,3.292925872159808,3.166274877076738,3.2205538749694824,1904600
2001-01-29,3.219106783746476,3.2798992796406385,3.2162118372569224,3.2480556964874268,749400
2001-01-30,3.2480556178286735,3.320427621851112,3.2277912689698365,3.3117427825927734,1065400
2001-01-31,3.3233207783250913,3.4391160976592663,3.3175311642008207,3.3870081901550293,1120600
2001-02-01,3.3899028356986545,3.6301777362823486,3.387007890853758,3.6301777362823486,1720800
2001-02-02,3.604124773777989,3.745973797174621,3.540437350100582,3.699655771255493,1479000
2001-02-05,3.6764981147407485,3.728606051163608,3.6186005609805227,3.7141315937042236,1688800
2001-02-06,3.6909702956073835,3.6909702956073835,3.604123880495311,3.6620213985443115,740200
2001-02-07,3.624389852072079,3.7343950478965193,3.595440941964215,3.708341360092163,1107000
2001-02-08,3.7083401387725092,3.7488682682831005,3.641757777883832,3.7112348079681396,987000
2001-02-09,3.705445949736406,3.7430794177319027,3.6938664423591177,3.7314999103546143,482400
2001-02-12,3.7430789465755048,3.7459736159975385,3.6764965804791605,3.685181140899658,709600
2001-02-13,3.6909702754426963,3.783606303815004,3.638862371444702,3.638862371444702,1282400
2001-02-14,3.6533364466594977,3.685180009139943,3.5288565891936514,3.572279930114746,1079800
2001-02-15,3.546227974074276,3.6707079015089557,3.5404380815995147,3.6504435539245605,1380000
2001-02-16,3.6764959716135865,3.717024373659319,3.6070189476013184,3.6070189476013184,1148800
2001-02-20,3.609914842958994,3.62728396549604,3.476750373840332,3.476750373840332,1169000
2001-02-21,3.488328990446977,3.6185984805306495,3.488328990446977,3.5578060150146484,1807800
2001-02-22,3.5664892972099596,3.9428234596673355,3.5664892972099596,3.867556571960449,2648000
2001-02-23,3.8646628697885705,3.977562953484942,3.7749215157003366,3.806765079498291,2615600
2001-02-26,3.821241161708162,4.110729132687224,3.8096616539120896,4.078885555267334,2290600
2001-02-27,4.038357670949771,4.125204128878457,3.994934580024067,4.052832126617432,2134000
2001-02-28,4.038356660786391,4.067305564880371,3.9544051702065026,4.067305564880371,1849800
2001-03-01,4.110728712947756,4.110728712947756,3.9862490858696864,4.06441068649292,1532600
2001-03-02,4.03835672759277,4.07888513877936,4.018092660038083,4.06441068649292,1344600
2001-03-05,4.049937495603285,4.212050914764404,3.7633444105935587,4.212050914764404,1225200
2001-03-06,4.191785573462538,4.191785573462538,4.067305937053399,4.130993366241455,1154600
2001-03-07,4.139677584801432,4.168626213068293,4.06730560001846,4.1252031326293945,1235600
2001-03-08,4.125203637518485,4.212050085102744,4.125203637518485,4.183101177215576,1840200
2001-03-09,4.197574995683544,4.252577581049565,4.154151916503906,4.154151916503906,2249600
2001-03-12,4.1570454225258295,4.191783931362425,3.9428244799949206,3.9601938724517822,1784000
2001-03-13,3.9370364877438826,3.9370364877438826,3.7054460573923764,3.809661626815796,1560000
2001-03-14,3.7865029756597672,3.7865029756597672,3.6620230487041274,3.708341360092163,975800
2001-03-15,3.708339096258326,3.708339096258326,3.5607002417765554,3.690969705581665,1065600
2001-03-16,3.6822873912652425,3.6822873912652425,3.5114894292282153,3.604125499725342,2467600
2001-03-19,3.598334266728982,3.6909702956073835,3.598334266728982,3.6620213985443115,934200
2001-03-20,3.662022046753334,3.7314993567873525,3.647547871736889,3.6649169921875,864800
2001-03-21,3.7488684772379632,3.7488684772379632,3.6214939149837813,3.6649169921875,1510800
2001-03-22,3.690970969185176,3.690970969185176,3.465170469548403,3.5925450325012207,1202200
2001-03-23,3.6041247984511076,3.6388633181282666,3.5607017178739624,3.627283811569214,951800
2001-03-26,3.6243898660199405,3.653338500161941,3.5954409558006715,3.6504435539245605,891200
2001-03-27,3.6475447363038414,3.8038680663696085,3.618595859001051,3.7662346363067627,867600
2001-03-28,3.7488686064565204,3.751763551990471,3.5317526607998433,3.598335027694702,576800
2001-03-29,3.589649952387563,3.7633428077935216,3.589649952387563,3.6938657760620117,1173000
2001-03-30,3.7199171405837856,3.7778146266937256,3.7170221972590407,3.7778146266937256,1526000
2001-04-02,3.777818367489729,3.78071331368105,3.6475488257302073,3.676497459411621,1052200
2001-04-03,3.6736015884664055,3.676496533928983,3.543332079499562,3.61570405960083,1298000
2001-04-04,3.6128090385922023,3.95150992046987,3.6128090385922023,3.9051918983459473,2386800
2001-04-05,3.905192017886844,3.997828341047546,3.8878228970972857,3.934140920639038,956800
2001-04-06,3.9225625205202816,3.989144629111685,3.7922929735669415,3.7980825901031494,805600
2001-04-09,3.8559780490929683,4.003616917911028,3.8559780490929683,3.937034845352173,689000
2001-04-10,3.9370345354985266,4.009406491841682,3.9370345354985266,3.9659831523895264,1008000
2001-04-11,3.9370350289605613,3.9891426563262944,3.8820321806426104,3.989142656326294,1162200
2001-04-12,3.989143808227379,4.038356781005859,3.9370361658150967,4.038356781005859,604000
2001-04-16,4.110727166495962,4.139676060178295,4.073093715139773,4.104937553405762,1628600
2001-04-17,4.10204282906275,4.119411945343018,4.035460480449391,4.119411945343018,621200
2001-04-18,4.119414236180481,4.119414236180481,4.026778161631098,4.052832126617432,4051800
2001-04-19,4.052830814192266,4.052830814192266,4.020987242897115,4.023881912231445,2497400
2001-04-20,3.994933552396747,4.023882180208258,3.994933552396747,4.020987510681152,1090600
2001-04-23,4.023881912231445,4.064410319761156,4.003617846505184,4.023881912231445,958600
2001-04-24,4.0094090356917285,4.052832126617432,3.989144687326091,4.052832126617432,919600
2001-04-25,4.052831785215619,4.081780694112347,4.038357330767255,4.047041893005371,1741400
2001-04-26,4.052829764009196,4.154150618540273,4.0383553167794535,4.148360729217529,1590600
2001-04-27,4.168626213068293,4.168626213068293,4.078885106540647,4.1252031326293945,982000
2001-04-30,4.154152574129987,4.154152574129987,4.067306125945218,4.099149703979492,785200
2001-05-01,4.154153560331355,4.180207252502441,4.110730187891582,4.180207252502441,957200
2001-05-02,4.180206293389978,4.19757569359609,4.151257661149459,4.16862678527832,1160200
2001-05-03,4.139678584546118,4.139678584546118,4.02388321528211,4.052832126617432,1506200
2001-05-04,4.038357670949771,4.052832126617432,4.018093598661413,4.052832126617432,533400
2001-05-07,4.067305265172676,4.081779716153086,4.009407737328225,4.023881912231445,1328200
2001-05-08,4.020988473231148,4.052832054269734,4.012303634339218,4.044147491455078,1362400
2001-05-09,4.038357616385683,4.130993965760694,4.023883160913593,4.090465545654297,2838400
2001-05-10,4.125204513812887,4.197576522827148,4.1223095671937635,4.197576522827148,3595600
2001-05-11,4.220735534042224,4.223630480654775,4.125204504446489,4.162837982177734,1456800
2001-05-14,4.168627608790522,4.212050979845461,4.104940439633632,4.197576522827148,868200
2001-05-15,4.197576522827148,4.212050979845461,4.168627608790522,4.197576522827148,1962400
2001-05-16,4.183100597466642,4.463903971176677,4.183100597466642,4.4610090255737305,3027200
2001-05-17,4.492852445107243,4.573908981692568,4.432059973648953,4.5304856300354,1440600
2001-05-18,4.527591985903866,4.805500450339246,4.527591985903866,4.6897053718566895,2312400
2001-05-21,4.964718865947404,4.964718865947404,4.7997108017244505,4.915505886077881,2708400
2001-05-22,4.834446913013743,4.834446913013743,4.689703000075059,4.764969348907471,2784200
2001-05-23,4.770759586665871,4.770759586665871,4.573908038412614,4.626015663146973,1581400
2001-05-24,4.660754947240316,4.776549988034534,4.582593087646353,4.64917516708374,2097200
2001-05-25,4.640489759256089,4.730230825098895,4.588381865491177,4.681017875671387,1118200
2001-05-29,4.660754447739378,4.660754447739378,4.5883824859799285,4.626015663146973,1203000
2001-05-30,4.631807276048324,4.631807276048324,4.437850324277623,4.53917121887207,1826600
2001-05-31,4.539171763475174,4.660756741145206,4.533381871168381,4.536276817321777,1214200
2001-06-01,4.53048469571067,4.640490386791412,4.489956573814738,4.626015663146973,784400
2001-06-04,4.654963692627887,4.7186508083571885,4.620225190572702,4.715756416320801,696600
2001-06-05,4.718654097496681,4.747603007426719,4.60285900993106,4.744708061218262,807000
2001-06-06,4.733125740455357,4.733125740455357,4.513114941547398,4.524694442749023,705800
2001-06-07,4.5275902809421975,4.544959398135244,4.397320521608651,4.455218315124512,830400
2001-06-08,4.429164040980983,4.660754369961926,4.385740699003676,4.617331027984619,722400
2001-06-11,4.573906797829682,4.573906797829682,4.429162913569737,4.432057857513428,1003800
2001-06-12,4.434953578925962,4.516010372142463,4.379951011314945,4.391530513763428,1635600
2001-06-13,4.391532118702938,4.391532118702938,4.217839242420367,4.33652925491333,1707200
2001-06-14,4.319158001741461,4.339422059413945,4.240996163158314,4.249680995941162,1474600
2001-06-15,4.226523948474096,4.342319011688232,4.125203061103821,4.342319011688232,2546800
2001-06-18,4.327843533025851,4.36837193357441,4.298894912128715,4.3336334228515625,916000
2001-06-19,4.342319577958127,4.391532555261166,4.2236295536662976,4.243893623352051,642200
2001-06-20,4.226525042474805,4.229419712746513,4.02388321528211,4.052832126617432,1024400
2001-06-21,4.067304001700787,4.090463005644429,3.9051906980181914,3.9659831523895264,1441200
2001-06-22,3.96019482122532,4.006512844104205,3.7922918502507676,3.7951865196228027,1106000
2001-06-25,3.9080874733221966,3.937036379851773,3.7343945862992056,3.743079423904419,1200400
2001-06-26,3.7430791276125843,3.7633431949329,3.6214941715362676,3.699655771255493,1616800
2001-06-27,3.7286038776613637,3.7343934916238095,3.589649553559675,3.6070189476013184,1186800
2001-06-28,3.3580598361059377,3.6041243917375425,3.3580598361059377,3.528857469558716,1436400
2001-06-29,3.4999092584785045,3.58965036578055,3.1988418102264404,3.1988418102264404,5043400
2001-07-02,3.2133160279398307,3.2827930626004167,3.06857206769168,3.1033105850219727,2967600
2001-07-03,3.0454130561381514,3.1554182229788146,3.0454130561381514,3.1033105850219727,1293200
2001-07-05,2.9962004035896403,3.068572391347098,2.9643565522869357,3.0164644718170166,1388800
2001-07-06,3.010674476623535,3.0685722856978916,2.961461504556661,3.010674476623535,1021600
2001-07-09,3.016464153657643,3.1583131684423043,2.970146130550586,3.1033105850219727,2691800
2001-07-10,3.16410217628816,3.3406896591186523,3.140943171198165,3.3406896591186523,3536200
2001-07-11,3.3464787453339353,3.4477992992682416,3.3464787453339353,3.442009687423706,2251600
2001-07-12,3.4130624258160576,3.468065006886901,3.349375008725726,3.444905996322632,1727000
2001-07-13,3.4449043553074485,3.488327686488195,3.4159557439306685,3.442009687423706,1094200
2001-07-16,3.4593809909815825,3.4680655522896586,3.358060372848089,3.3812193870544434,876800
2001-07-17,3.3812182722124686,3.5462262630462646,3.3783233273718776,3.5462262630462646,1910200
2001-07-18,3.56070002715101,3.6822849263276605,3.56070002715101,3.641756534576416,1396000
2001-07-19,3.6417567540877416,3.7575517716751503,3.6272823078700407,3.690969705581665,1342400
2001-07-20,3.7199191926704556,3.72860375135852,3.6243882188703185,3.6620213985443115,1034000
2001-07-23,3.641757349689069,3.6475472395539126,3.476749353621045,3.479644298553467,945400
2001-07-24,3.5028037988104876,3.552016765278855,3.4333264910404973,3.444905996322632,691400
2001-07-25,3.444905048236413,3.473853941513199,3.3667434781124617,3.418851375579834,977600
2001-07-26,3.4304315384342803,3.4333262074578355,3.3696390717050573,3.3870081901550293,800400
2001-07-27,3.387008934543985,3.508593894724091,3.3754294276733665,3.5028042793273926,1589800
2001-07-30,3.4449065216746195,3.4449065216746195,2.973041402409806,3.039623498916626,6146600
2001-07-31,3.1119951531010637,3.193051693740686,3.056992569543476,3.1148900985717773,13884000
2001-08-01,3.242264466990264,3.2914774327170604,3.172787436344379,3.1843669414520264,12417200
2001-08-02,3.1814711812499215,3.184366125804613,3.1293635596510065,3.152522563934326,14969400
2001-08-03,3.1698924741174728,3.1698924741174728,3.0917308840776156,3.161207914352417,5231800
2001-08-06,3.184367583106803,3.184367583106803,3.1554186764658474,3.17568302154541,3181600
2001-08-07,3.1814726073666533,3.1843675532190243,3.155418646849777,3.1785776615142822,3610400
2001-08-08,3.17568302154541,3.1814726372272606,3.1612085682249322,3.17568302154541,4172200
2001-08-09,3.1785772373850887,3.2567391085062933,3.1785772373850887,3.210421085357666,4132800
2001-08-10,3.219105264754545,3.236474659418517,3.123574284295605,3.1583127975463867,2142800
2001-08-13,3.1698916473683614,3.1959455959454965,3.1119941372397864,3.1901559829711914,1855400
2001-08-14,3.2075280463994513,3.224897453442906,3.1727895083899007,3.2220025062561035,1411400
2001-08-15,3.21910414364908,3.2712120334164116,3.1322577527292155,3.239368200302124,2239600
2001-08-16,3.2509497977201227,3.2683191975390997,3.227790782012983,3.2654242515563965,1508200
2001-08-17,3.2798974306246467,3.511487773763168,3.277002485767095,3.4130618572235107,6028600
2001-08-20,3.4593811592976746,3.4593811592976746,3.332006574965319,3.4333271980285645,2396600
2001-08-21,3.444905511518694,3.494118471061288,3.4217465042136084,3.479644298553467,1628800
2001-08-22,3.4941196702412873,3.5404377007477823,3.3899041016016733,3.410168170928955,2685000
2001-08-23,3.430432724805453,3.502804720889304,3.4159582703732316,3.494119882583618,1685800
2001-08-24,3.4680649613894023,3.641757814419929,3.4593804015610297,3.6243886947631836,1841800
2001-08-27,3.6243878287892146,3.641756944295962,3.552015869997837,3.572279930114746,1686400
2001-08-28,3.572281270508349,3.644653256455188,3.4883297778531035,3.5896503925323486,1565200
2001-08-29,3.618597402973262,3.659125793274309,3.5606998997411043,3.5867538452148438,1864000
2001-08-30,3.5607013244055015,3.5867552803036316,3.4449059955334986,3.5404369831085205,1305600
2001-08-31,3.546227171421262,3.6041247026780048,3.5346476651699135,3.5838606357574463,849600
2001-09-04,3.5896509959381273,3.6185999056139444,3.488330364227295,3.488330364227295,2442000
2001-09-05,3.48832874662012,3.5751751592979044,3.447800347083251,3.5462262630462646,1490200
2001-09-06,3.5317519269513387,3.5578058791888463,3.4796442985534672,3.479644298553467,1531800
2001-09-07,3.5028044142494266,3.543332551819056,3.4738555079192075,3.4970145225524902,1425800
2001-09-10,3.4825399827949957,3.488329874347968,3.4159578863991604,3.4651708602905273,1035200
2001-09-17,3.459380245170885,3.459380245170885,3.2741081714630127,3.2741081714630127,1690800
2001-09-18,3.3001617239542216,3.372533694006526,3.2856875508054855,3.329110622406006,2504600
2001-09-19,3.358058055616108,3.462273547630677,3.329109169795765,3.3667426109313965,3495000
2001-09-20,3.3667448575902545,3.430432283247974,3.3377959524520495,3.4217474460601807,2136800
2001-09-21,3.4246422784808686,3.470960304307731,3.401483265567437,3.462275743484497,4609600
2001-09-24,3.4738544829385005,3.5317520024387123,3.2277896799661634,3.3204259872436523,2838600
2001-09-25,3.2654230532939392,3.2712129431347186,3.01067369791964,3.097520112991333,3532200
2001-09-26,3.1264706982956456,3.155419334900013,3.0106753236463004,3.1091012954711914,2301000
2001-09-27,3.103309410283701,3.164101861618412,3.0280425131879465,3.0540964603424072,1000800
2001-09-28,3.140943461611235,3.2133154282282947,3.1090996196103573,3.181471586227417,1208200
2001-10-01,3.1409439774580608,3.1438386467795145,3.0338332063257973,3.0483076572418213,1685600
2001-10-02,3.0975203331652943,3.1119947827189542,3.0251483614741557,3.0743613243103027,1347000
2001-10-03,2.938301940229357,3.0743613243103027,2.938301940229357,3.0743613243103027,1301000
2001-10-04,3.0685732475584366,3.07436286463433,2.9672523259959473,2.9759368896484375,1558800
2001-10-05,2.923827795989198,3.062781850508594,2.923827795989198,3.025148391723633,1338000
2001-10-08,2.9962002057790076,3.0222538877467473,2.8225073361975097,2.860140800476074,2480000
2001-10-09,2.8659284274446444,2.8659284274446444,2.7964514382394805,2.802241325378418,1629600
2001-10-10,2.828295995558617,2.8861935015108893,2.7790830464799146,2.8746140003204346,1345200
2001-10-11,2.8659297416030602,2.8659297416030602,2.7211858096821553,2.7501347064971924,2051600
2001-10-12,2.753031291503831,2.894880363033941,2.753031291503831,2.8919854164123535,2187600
2001-10-15,2.8919837572662823,2.938301772329571,2.8919837572662823,2.9035632610321045,1077800
2001-10-16,2.89777451082064,3.1264699854123226,2.89777451082064,3.120680093765259,1738400
2001-10-17,3.120680905550679,3.126470798703873,2.9643573794193503,2.9759368896484375,2269600
2001-10-18,2.9817253224789093,2.9904098818780707,2.9064584048137387,2.941196918487549,900000
2001-10-19,2.944092554482495,2.9759361304696768,2.8080331369422993,2.8948795795440674,1779800
2001-10-22,2.8948799885216103,2.9238288988377343,2.8688260244525527,2.8977749347686768,1578600
2001-10-23,2.8977744685590507,3.0975210341567356,2.894879522777739,3.039623498916626,2676200
2001-10-24,3.0685721414963556,3.111995220184326,3.019359171742148,3.111995220184326,1312600
2001-10-25,3.097521356310384,3.187262752323909,3.042518761131113,3.140944719314575,1314600
2001-10-26,3.1033098380858974,3.143837960511256,3.054096881360424,3.0685713291168213,698200
2001-10-29,3.074362208479314,3.074362208479314,2.7501357151865857,2.935408115386963,1162400
2001-10-30,2.938302323202208,2.9672512260826744,2.90935369639894,2.958566665649414,1775400
2001-10-31,2.9643561804025405,3.213315963745117,2.955671620262764,3.213315963745117,1866600
2001-11-01,3.1641030040112152,3.329111027462481,3.054097563017975,3.224895477294922,2017800
2001-11-02,3.1872620737833524,3.2306851514658916,3.1293645448475687,3.210421085357666,908400
2001-11-05,3.210420675229318,3.233579683845089,3.187261666613547,3.2075257301330566,849600
2001-11-06,3.184365642496547,3.3001606463383224,3.184365642496547,3.239368200302124,959200
2001-11-07,3.2393690413360043,3.2741078275847966,3.23647437254622,3.268317937850952,1176600
2001-11-08,3.2856885644619322,3.401483641838297,3.2856885644619322,3.337796211242676,1826400
2001-11-09,3.358059372163194,3.4854339123411666,3.358059372163194,3.479644298553467,3620800
2001-11-12,3.4738556313777478,3.502804538736792,3.4043785850087307,3.407273530960083,2203400
2001-11-13,3.4304316917266657,3.450695756182874,3.262528733462497,3.2712132930755615,1788200
2001-11-14,3.7633421949507038,3.7633421949507038,3.494118395736469,3.5085928440093994,3372600
2001-11-15,3.546226560510676,3.560701009850641,3.3783236107522616,3.447800636291504,1374000
2001-11-16,3.421747504102089,3.459380970989231,3.300162542182776,3.3464808464050293,1807600
2001-11-19,3.346479781962647,3.4478003672827184,3.343584837105096,3.4130618572235107,1104000
2001-11-20,3.401481108269586,3.4449041609230644,3.358058055616108,3.3667426109313965,1083600
2001-11-21,3.3667434781124617,3.424640988588927,3.3117406361019897,3.418851375579834,717200
2001-11-23,3.389903116664652,3.3927980617494904,3.323320760099153,3.36384916305542,136800
2001-11-26,3.415956431036734,3.5172770053512714,3.392797426846148,3.418851375579834,1202400
2001-11-27,3.4883284689598324,3.6185979395688896,3.4883284689598324,3.572279930114746,4237400
2001-11-28,3.572281055774865,3.8009765065766703,3.572281055774865,3.682286500930786,3063600
2001-11-29,3.676498025856724,3.6880775363288194,3.5838619420799582,3.635969877243042,1557800
2001-11-30,3.635968618076107,3.8907177602404124,3.6330736724413004,3.864664077758789,3160800
