ticker,trigger_date,case,coil_days,pivot_date,pivot_close,pivot_vol,dry_last_ratio,dry_mean_ratio,max_daily_amp,pullback,notes
DRUG,2026-05-26,V2(C=2),2,2026-05-21,83.23999786376953,517800.0,0.38451139436075704,0.46369254538431826,0.05941,0.01958,coil3.34% dry_last38%
BMRN,2026-05-26,V2(C=2),2,2026-05-21,54.099998474121094,4571500.0,0.39457508476430053,0.46397243793065734,0.0318,0.02477,coil2.24% dry_last39%
BHIP.BA,2026-05-25,V2(C=2),2,2026-05-21,330.0,605576.0,0.0,0.15169359419792067,0.04848,0.01515,coil0.00% dry_last0%
LOMA.BA,2026-05-25,V2(C=2),2,2026-05-21,3350.0,699981.0,0.0,0.10382567526832871,0.02463,0.02537,coil0.00% dry_last0%
AKBA,2026-05-22,V2(C=2),2,2026-05-20,1.0099999904632568,18782800.0,0.12358647273037034,0.20940967267925975,0.07921,0.0198,coil0.00% dry_last12%
RAMP,2026-05-22,V2(C=4),4,2026-05-18,37.77000045776367,13097600.0,0.12424413633032005,0.29218139201075005,0.00477,0.00344,coil0.40% dry_last12%
D,2026-05-22,V2(C=4),4,2026-05-18,67.55999755859375,40094600.0,0.1611164595731096,0.293180378405072,0.03197,0.01865,coil0.92% dry_last16%
NEON,2026-05-22,V2(C=2),2,2026-05-20,1.7799999713897705,462700.0,0.18845904473741085,0.27814998919386213,0.05618,0.0,coil1.12% dry_last19%
HSDT,2026-05-22,V2(C=2),2,2026-05-20,2.309999942779541,553900.0,0.19317566347716195,0.18676656436179817,0.05628,0.02165,coil3.03% dry_last19%
YPF,2026-05-22,V2(C=4),4,2026-05-18,47.47999954223633,5812400.0,0.20437340857477118,0.38840238111623426,0.05108,0.02169,coil1.94% dry_last20%
CMBT,2026-05-22,V2(C=3),3,2026-05-19,16.610000610351562,7537200.0,0.2184630897415486,0.333638486440588,0.04515,0.00482,coil2.47% dry_last22%
CYRX,2026-05-22,V2(C=2),2,2026-05-20,14.069999694824219,2003700.0,0.22498378000698707,0.39639167540050907,0.03554,0.0199,coil1.56% dry_last22%
KRUS,2026-05-22,V2(C=3),3,2026-05-19,53.220001220703125,513900.0,0.3545436855419342,0.4523577868586625,0.05331,0.01394,coil1.82% dry_last35%
CERS,2026-05-22,V2(C=3),3,2026-05-19,2.700000047683716,4450600.0,0.3888689165505774,0.504516245000674,0.05576,0.02963,coil1.85% dry_last39%
BIO,2026-05-21,V2(C=3),3,2026-05-18,281.82000732421875,1263600.0,0.18265273820829375,0.3851429777355703,0.04796,0.02658,coil2.42% dry_last18%
AVAH,2026-05-21,V2(C=5),5,2026-05-14,7.440000057220459,4276500.0,0.2346545071904595,0.47092248333917924,0.0557,0.0,coil1.21% dry_last23%
D,2026-05-21,V2(C=3),3,2026-05-18,67.55999755859375,40094600.0,0.24388571029515196,0.3372016846823928,0.03197,0.01865,coil0.83% dry_last24%
BRC,2026-05-21,V2(C=3),3,2026-05-18,84.43000030517578,1026100.0,0.255238280869311,0.3559107299483481,0.05969,0.00071,coil1.16% dry_last26%
CMBT,2026-05-21,V2(C=2),2,2026-05-19,16.610000610351562,7537200.0,0.26020272780342835,0.39122618479010773,0.04515,-0.00241,coil0.60% dry_last26%
SIMO,2026-05-21,V2(C=2),2,2026-05-19,252.9199981689453,2053200.0,0.3050847457627119,0.3824274303526203,0.04887,0.02499,coil2.17% dry_last31%
HSIC,2026-05-21,V2(C=5),5,2026-05-14,72.61000061035156,3146900.0,0.31990212590168104,0.5272553941974641,0.03031,0.01529,coil1.12% dry_last32%
JBHT,2026-05-21,V2(C=5),5,2026-05-14,254.66000366210938,2214300.0,0.33879781420765026,0.48891297475500156,0.05003,0.01634,coil2.49% dry_last34%
RAMP,2026-05-21,V2(C=3),3,2026-05-18,37.77000045776367,13097600.0,0.3413907891522111,0.3481604772375601,0.00477,0.00344,coil0.40% dry_last34%
YPF,2026-05-21,V2(C=3),3,2026-05-18,47.47999954223633,5812400.0,0.35594590874681714,0.4497453719633886,0.05108,0.02169,coil1.87% dry_last36%
FENC,2026-05-20,V2(C=4),4,2026-05-14,9.239999771118164,2268400.0,0.10531652265914301,0.1751675189560924,0.10823,0.00758,coil1.73% dry_last11%
STAA,2026-05-20,V2(C=4),4,2026-05-14,32.0099983215332,4063800.0,0.160416359072789,0.2404276785274866,0.05936,0.02687,coil3.06% dry_last16%
OMDA,2026-05-20,V2(C=5),5,2026-05-13,16.040000915527344,3172200.0,0.19743395750583193,0.346806632620894,0.06297,0.02307,coil0.81% dry_last20%
D,2026-05-20,V2(C=2),2,2026-05-18,67.55999755859375,40094600.0,0.31191482144727717,0.3838596718760132,0.03197,0.01865,coil0.59% dry_last31%
BOC,2026-05-20,V2(C=2),2,2026-05-18,12.300000190734863,647300.0,0.31391935733044957,0.45064112467171324,0.03171,0.0252,coil0.73% dry_last31%
BRC,2026-05-20,V2(C=2),2,2026-05-18,84.43000030517578,1026100.0,0.3309618945521879,0.4062469544878667,0.05969,-0.00071,coil0.04% dry_last33%
RAMP,2026-05-20,V2(C=2),2,2026-05-18,37.77000045776367,13097600.0,0.3558132787686294,0.3515453212802345,0.00424,0.00344,coil0.13% dry_last36%
AVAH,2026-05-20,V2(C=4),4,2026-05-14,7.440000057220459,4276500.0,0.36059862036712265,0.5299894773763592,0.0557,0.0,coil1.21% dry_last36%
YPF,2026-05-20,V2(C=2),2,2026-05-18,47.47999954223633,5812400.0,0.3998004266740073,0.49664510357167435,0.05108,0.02169,coil1.87% dry_last40%
FENC,2026-05-19,V2(C=3),3,2026-05-14,9.239999771118164,2268400.0,0.12740257450185152,0.19845118438840886,0.10823,0.00758,coil1.73% dry_last13%
STAA,2026-05-19,V2(C=3),3,2026-05-14,32.0099983215332,4063800.0,0.19986219794281215,0.2670981183457191,0.05936,0.02687,coil1.66% dry_last20%
ARCB,2026-05-19,V2(C=3),3,2026-05-14,118.9000015258789,744800.0,0.25604189044038667,0.35973863229502323,0.04727,0.01127,coil3.48% dry_last26%
OMDA,2026-05-19,V2(C=4),4,2026-05-13,16.040000915527344,3172200.0,0.26817350734506024,0.38414980139965954,0.06297,0.02307,coil0.81% dry_last27%
WERN,2026-05-19,V2(C=3),3,2026-05-14,37.150001525878906,2432700.0,0.39125251777859993,0.40774996231895977,0.04728,0.0148,coil1.48% dry_last39%
CXW,2026-05-19,V2(C=2),2,2026-05-15,20.739999771118164,1609400.0,0.3925065241704983,0.41975270287063504,0.03038,0.0,coil0.05% dry_last39%
TFII,2026-05-18,V2(C=2),2,2026-05-14,142.75,621000.0,0.19420289855072465,0.35281803542673107,0.02586,0.02823,coil0.88% dry_last19%
FENC,2026-05-18,V2(C=2),2,2026-05-14,9.239999771118164,2268400.0,0.2023452653852936,0.23397548933168752,0.10823,0.00758,coil1.62% dry_last20%
STAA,2026-05-18,V2(C=2),2,2026-05-14,32.0099983215332,4063800.0,0.26366947192283086,0.3007160785471726,0.05936,0.02687,coil0.75% dry_last26%
ITGR,2026-05-18,V2(C=3),3,2026-05-13,89.38999938964844,1198500.0,0.29987484355444305,0.30983173411208453,0.03244,0.01555,coil2.02% dry_last30%
OMDA,2026-05-18,V2(C=3),3,2026-05-13,16.040000915527344,3172200.0,0.3287308492528844,0.42280856608452594,0.06297,0.02307,coil0.69% dry_last33%
HII,2026-05-18,V2(C=4),4,2026-05-12,333.55999755859375,928200.0,0.3290239172592114,0.43331178625296274,0.03327,0.02767,coil3.23% dry_last33%
CSCO,2026-05-18,V2(C=2),2,2026-05-14,115.52999877929688,70932300.0,0.34911457826688264,0.4460809814428688,0.04181,0.01324,coil0.58% dry_last35%
SMTO3.SA,2026-05-18,V2(C=2),2,2026-05-14,18.399999618530273,4525800.0,0.36970259401652744,0.42923902956383403,0.03261,0.02337,coil0.76% dry_last37%
WEN,2026-05-15,V2(C=3),3,2026-05-12,7.900000095367432,57850400.0,0.17216648458783346,0.26629836036858284,0.06329,0.00633,coil2.15% dry_last17%
0688.HK,2026-05-15,V2(C=4),4,2026-05-11,16.3700008392334,108473909.0,0.3077677600795229,0.36019289440375934,0.03421,0.0281,coil3.12% dry_last31%
ITGR,2026-05-15,V2(C=2),2,2026-05-13,89.38999938964844,1198500.0,0.32574050896954526,0.3148101793909053,0.02573,0.01555,coil1.86% dry_last33%
ALKS,2026-05-15,V2(C=3),3,2026-05-12,38.290000915527344,4026500.0,0.3267602135849994,0.5220745891800158,0.04048,0.02429,coil3.73% dry_last33%
9618.HK,2026-05-15,V2(C=2),2,2026-05-13,128.1999969482422,34312231.0,0.3326618429445756,0.4632431653890416,0.02537,0.00936,coil1.72% dry_last33%
TXRH,2026-05-15,V2(C=5),5,2026-05-08,177.3800048828125,2907200.0,0.33269124931205285,0.49233626857457347,0.03828,0.00581,coil3.67% dry_last33%
DDOG,2026-05-14,V2(C=5),5,2026-05-07,188.72999572753906,25970000.0,0.1902156334231806,0.2626453600308048,0.08139,0.01976,coil2.85% dry_last19%
DDD,2026-05-14,V2(C=2),2,2026-05-12,3.109999895095825,25951100.0,0.21276169410930557,0.25861138834192,0.09003,0.01929,coil2.57% dry_last21%
RAL,2026-05-14,V2(C=2),2,2026-05-12,59.15999984741211,8048600.0,0.21819943841164924,0.3380587928335363,0.05663,0.0027,coil2.18% dry_last22%
WEN,2026-05-14,V2(C=2),2,2026-05-12,7.900000095367432,57850400.0,0.2324893172735193,0.31336429825895756,0.06329,-0.00506,coil1.01% dry_last23%
CGAU,2026-05-14,V2(C=5),5,2026-05-07,17.73570442199707,3445900.0,0.2682608317130503,0.39312806523694827,0.05713,-0.0045,coil2.75% dry_last27%
CRON,2026-05-14,V2(C=3),3,2026-05-11,2.75,4655800.0,0.2686326732247949,0.31474003751593,0.05273,0.02727,coil1.45% dry_last27%
0688.HK,2026-05-14,V2(C=3),3,2026-05-11,16.3700008392334,108473909.0,0.2721969390814523,0.3776679391785048,0.03421,0.0281,coil2.63% dry_last27%
HLIT,2026-05-14,V2(C=2),2,2026-05-12,12.949999809265137,7935300.0,0.2829382632036596,0.34802086877622773,0.06592,0.02085,coil0.08% dry_last28%
SKYT,2026-05-14,V2(C=3),3,2026-05-11,35.09000015258789,3591800.0,0.3433376023163873,0.46731443844312043,0.06418,0.02707,coil2.62% dry_last34%
TXRH,2026-05-14,V2(C=4),4,2026-05-08,177.3800048828125,2907200.0,0.394262520638415,0.5322475233902036,0.03828,0.00485,coil3.67% dry_last39%
DDOG,2026-05-13,V2(C=4),4,2026-05-07,188.72999572753906,25970000.0,0.1762918752406623,0.28075279168271083,0.08139,0.01976,coil2.85% dry_last18%
CPRX,2026-05-13,V2(C=4),4,2026-05-07,31.170000076293945,13615900.0,0.21047451876115425,0.2641176859407017,0.00257,0.00128,coil0.06% dry_last21%
EEX,2026-05-13,V2(C=2),2,2026-05-11,4.974969387054443,5228100.0,0.2726994510434001,0.31766798645779537,0.00401,0.002,coil0.00% dry_last27%
XIFR,2026-05-13,V2(C=3),3,2026-05-08,11.729999542236328,3282900.0,0.2886776935026958,0.4520495090722633,0.06394,0.02515,coil3.50% dry_last29%
CGAU,2026-05-13,V2(C=4),4,2026-05-07,17.73570442199707,3445900.0,0.2935372471632955,0.4243448736179227,0.05713,-0.0045,coil2.75% dry_last29%
CRON,2026-05-13,V2(C=2),2,2026-05-11,2.75,4655800.0,0.2956312556381288,0.33779371966149746,0.05273,0.02727,coil1.45% dry_last30%
PACK,2026-05-13,V2(C=5),5,2026-05-06,6.25,1569100.0,0.3229239691542923,0.44686763112612327,0.0528,0.016,coil3.36% dry_last32%
2015.HK,2026-05-13,V2(C=2),2,2026-05-11,73.8499984741211,17121278.0,0.35427834300687133,0.40415429268773045,0.02844,0.01083,coil0.34% dry_last35%
0688.HK,2026-05-13,V2(C=2),2,2026-05-11,16.3700008392334,108473909.0,0.35584864928210524,0.43040343922703106,0.03421,0.0281,coil2.50% dry_last36%
DDOG,2026-05-12,V2(C=3),3,2026-05-07,188.72999572753906,25970000.0,0.18496726992683865,0.31557309716339366,0.08139,0.01976,coil1.26% dry_last18%
HR,2026-05-12,V2(C=5),5,2026-05-05,19.6827392578125,19394300.0,0.21901280273069923,0.2832842639332175,0.02359,-0.00342,coil1.92% dry_last22%
CPRX,2026-05-12,V2(C=3),3,2026-05-07,31.170000076293945,13615900.0,0.24634434741735764,0.2819987416672175,0.00257,0.00128,coil0.03% dry_last25%
DDI,2026-05-12,V2(C=2),2,2026-05-08,11.600000381469727,498800.0,0.27205292702485967,0.39123897353648757,0.03578,0.02629,coil0.78% dry_last27%
CGNX,2026-05-12,V2(C=3),3,2026-05-07,65.83157348632812,8013300.0,0.2944355009796214,0.40322963073889656,0.05977,0.02488,coil2.43% dry_last29%
AKAM,2026-05-12,V2(C=2),2,2026-05-08,147.7100067138672,21492900.0,0.30484485574305936,0.3821238641597923,0.06303,0.02139,coil2.34% dry_last30%
IOSP,2026-05-12,V2(C=2),2,2026-05-08,79.61254119873047,680300.0,0.32029986770542407,0.34712626782301925,0.03054,0.01949,coil0.47% dry_last32%
RDN,2026-05-12,V2(C=3),3,2026-05-07,37.619998931884766,3118000.0,0.34704939063502244,0.3887107119948685,0.03301,0.02871,coil2.29% dry_last35%
CGAU,2026-05-12,V2(C=3),3,2026-05-07,17.73570442199707,3445900.0,0.357410255666154,0.46794741576946514,0.05713,-0.0045,coil2.59% dry_last36%
ROK,2026-05-12,V2(C=5),5,2026-05-05,434.5893859863281,1864800.0,0.3575182325182325,0.5263835263835264,0.0418,-0.02143,coil2.48% dry_last36%
XIFR,2026-05-12,V2(C=2),2,2026-05-08,11.729999542236328,3282900.0,0.36885071126138474,0.5337354168570472,0.06394,0.02515,coil3.50% dry_last37%
PTCT,2026-05-12,V2(C=2),2,2026-05-08,73.69000244140625,5836400.0,0.37903502158865054,0.46442156123637857,0.05754,0.0,coil2.48% dry_last38%
PACK,2026-05-12,V2(C=4),4,2026-05-06,6.25,1569100.0,0.3829583837868842,0.477853546619081,0.0528,0.016,coil3.36% dry_last38%
EOLS,2026-05-11,V2(C=4),4,2026-05-05,6.369999885559082,3918300.0,0.16318301304136998,0.2520098001684404,0.0675,0.0157,coil1.10% dry_last16%
CCRN,2026-05-11,V2(C=2),2,2026-05-07,13.09000015258789,5659400.0,0.16499982330282362,0.24238435169805986,0.00917,0.00229,coil0.46% dry_last16%
AAON,2026-05-11,V2(C=2),2,2026-05-07,129.25,7697600.0,0.18177094159218457,0.21669091664934526,0.08913,-0.00039,coil1.58% dry_last18%
JBGS,2026-05-11,V2(C=2),2,2026-05-07,15.224910736083984,2434000.0,0.19075595727198028,0.1975760065735415,0.02206,0.01038,coil1.82% dry_last19%
HR,2026-05-11,V2(C=4),4,2026-05-05,19.6827392578125,19394300.0,0.2417050370469674,0.2993521292338471,0.02359,-0.00351,coil1.41% dry_last24%
CPRX,2026-05-11,V2(C=2),2,2026-05-07,31.170000076293945,13615900.0,0.27056602942148517,0.2998259387921474,0.00257,0.00128,coil0.00% dry_last27%
GDYN,2026-05-11,V2(C=3),3,2026-05-06,6.760000228881836,9272000.0,0.2916415012942192,0.3701610583836641,0.06009,0.02219,coil3.25% dry_last29%
DDOG,2026-05-11,V2(C=2),2,2026-05-07,188.72999572753906,25970000.0,0.2980400462071621,0.38087601078167116,0.08139,0.01976,coil1.14% dry_last30%
HNRG,2026-05-11,V2(C=2),2,2026-05-07,18.8700008392334,2989700.0,0.2983911429240392,0.3226076194935947,0.08108,0.0265,coil2.70% dry_last30%
MUX,2026-05-11,V2(C=2),2,2026-05-07,23.3799991607666,3432900.0,0.3266334585918611,0.40566285065105306,0.05731,0.0,coil3.59% dry_last33%
RDN,2026-05-11,V2(C=2),2,2026-05-07,37.619998931884766,3118000.0,0.3466966003848621,0.4095413726747915,0.03074,0.00532,coil1.33% dry_last35%
REYN,2026-05-11,V2(C=3),3,2026-05-06,21.677289962768555,3226500.0,0.3792654579265458,0.41355441913321966,0.01757,0.01689,coil1.46% dry_last38%
CGNX,2026-05-11,V2(C=2),2,2026-05-07,65.83157348632812,8013300.0,0.38406149775997406,0.4576266956185342,0.05977,0.02033,coil2.43% dry_last38%
AXTA,2026-05-11,V2(C=3),3,2026-05-06,28.549999237060547,4135600.0,0.3906809169165296,0.504247670632234,0.04235,0.00595,coil2.59% dry_last39%
SNEX,2026-05-11,V2(C=2),2,2026-05-07,120.9000015258789,1748600.0,0.39688893972320716,0.4103282626100881,0.04094,0.00356,coil0.07% dry_last40%
SLP,2026-05-08,V2(C=2),2,2026-05-06,15.880000114440918,2229300.0,0.10931682590947832,0.13815996052572557,0.06864,0.01385,coil3.90% dry_last11%
TACT,2026-05-08,V2(C=2),2,2026-05-06,3.490000009536743,47900.0,0.1419624217118998,0.162839248434238,0.05158,0.02292,coil0.57% dry_last14%
EOLS,2026-05-08,V2(C=3),3,2026-05-05,6.369999885559082,3918300.0,0.21552714187275093,0.2816187292107972,0.0675,0.0157,coil1.10% dry_last22%
BCG,2026-05-08,V2(C=2),2,2026-05-06,2.130000114440918,472800.0,0.2326565143824027,0.24291455160744502,0.06442,0.02535,coil2.82% dry_last23%
HR,2026-05-08,V2(C=3),3,2026-05-05,19.6827392578125,19394300.0,0.2439170271677761,0.3185678266294736,0.02359,-0.00351,coil1.26% dry_last24%
KOF,2026-05-08,V2(C=3),3,2026-05-05,106.58000183105469,378000.0,0.24973544973544973,0.3164021164021164,0.02648,0.01379,coil1.11% dry_last25%
IQV,2026-05-08,V2(C=3),3,2026-05-05,176.4199981689453,4177100.0,0.2592947260060808,0.37692019183963354,0.04109,0.00646,coil1.27% dry_last26%
DORM,2026-05-08,V2(C=2),2,2026-05-06,122.61000061035156,611700.0,0.29834886382213505,0.40477358182115414,0.0199,-0.00514,coil0.32% dry_last30%
GNK,2026-05-08,V2(C=3),3,2026-05-05,24.851757049560547,651100.0,0.3223775149746583,0.45236266830491983,0.04039,0.0123,coil2.66% dry_last32%
GDYN,2026-05-08,V2(C=2),2,2026-05-06,6.760000228881836,9272000.0,0.3260030198446937,0.40942083692838654,0.06009,0.02219,coil0.15% dry_last33%
FTRE,2026-05-08,V2(C=3),3,2026-05-05,14.529999732971191,4228300.0,0.3290684199323605,0.4647573098723679,0.08706,0.0,coil1.45% dry_last33%
BIPC,2026-05-08,V2(C=2),2,2026-05-06,39.5099983215332,2099300.0,0.3451626732720431,0.4104463392559425,0.02376,0.02835,coil0.38% dry_last35%
REYN,2026-05-08,V2(C=2),2,2026-05-06,21.677289962768555,3226500.0,0.3462265612893228,0.4306988997365566,0.01757,0.00913,coil0.18% dry_last35%
DIS,2026-05-08,V2(C=2),2,2026-05-06,108.05999755859375,23219500.0,0.360472878399621,0.4883653825448438,0.03137,0.00898,coil0.59% dry_last36%
LFS,2026-05-07,V2(C=2),2,2026-05-05,2.130000114440918,437300.0,0.06631603018522753,0.09352847015778641,0.07465,0.00892,coil2.35% dry_last7%
HR,2026-05-07,V2(C=2),2,2026-05-05,19.6827392578125,19394300.0,0.23732746219249987,0.3558932263603224,0.02359,-0.00351,coil1.26% dry_last24%
EOLS,2026-05-07,V2(C=2),2,2026-05-05,6.369999885559082,3918300.0,0.2394916162621545,0.31466452287982033,0.0675,0.0157,coil1.10% dry_last24%
BTSG,2026-05-07,V2(C=4),4,2026-05-01,52.58000183105469,9471200.0,0.24768772700396993,0.34955179913844076,0.06276,0.02929,coil3.99% dry_last25%
ROKU,2026-05-07,V2(C=4),4,2026-05-01,123.58000183105469,8103800.0,0.2542881117500432,0.3429440509390656,0.04491,0.00995,coil2.89% dry_last25%
KOF,2026-05-07,V2(C=2),2,2026-05-05,106.58000183105469,378000.0,0.3544973544973545,0.34973544973544973,0.02048,0.00516,coil0.77% dry_last35%
FTRE,2026-05-07,V2(C=2),2,2026-05-05,14.529999732971191,4228300.0,0.38670387626232766,0.5326017548423716,0.08706,0.0,coil0.48% dry_last39%
MICC,2026-05-06,V2(C=4),4,2026-04-30,14.930000305175781,7115300.0,0.11248998636740545,0.20952735654153726,0.04086,0.02344,coil2.14% dry_last11%
BDMD,2026-05-06,V2(C=2),2,2026-05-04,1.7999999523162842,574200.0,0.20532915360501566,0.4205851619644723,0.13889,0.02778,coil2.22% dry_last21%
BTSG,2026-05-06,V2(C=3),3,2026-05-01,52.58000183105469,9471200.0,0.2338035307036067,0.383506489849931,0.06276,0.02929,coil3.99% dry_last23%
ROKU,2026-05-06,V2(C=3),3,2026-05-01,123.58000183105469,8103800.0,0.3092376416002369,0.37249603066873976,0.04491,0.00995,coil2.89% dry_last31%
GTLB,2026-05-06,V2(C=3),3,2026-05-01,24.049999237060547,9894200.0,0.3492450122293869,0.43962456119073123,0.05127,0.02536,coil2.29% dry_last35%
DAIO,2026-05-05,V2(C=2),2,2026-05-01,2.759999990463257,87700.0,0.039908779931584946,0.09122006841505131,0.06522,-0.00362,coil2.54% dry_last4%
ESPR,2026-05-05,V2(C=2),2,2026-05-01,3.109999895095825,182315700.0,0.14246661148765574,0.1654703900980552,0.00643,0.00322,coil0.00% dry_last14%
1347.HK,2026-05-05,V2(C=2),2,2026-04-30,114.0999984741211,61945445.0,0.15163792914878568,0.1939460681895174,0.07187,0.00263,coil1.75% dry_last15%
2318.HK,2026-05-05,V2(C=3),3,2026-04-29,63.70000076293945,80577081.0,0.1559945811390214,0.3330859304769305,0.02433,0.02041,coil0.78% dry_last16%
MICC,2026-05-05,V2(C=3),3,2026-04-30,14.930000305175781,7115300.0,0.1970120725759982,0.24187314659958117,0.04086,0.02344,coil2.14% dry_last20%
1109.HK,2026-05-05,V2(C=3),3,2026-04-29,32.959999084472656,28844794.0,0.20958478677296152,0.49778016557626775,0.02609,0.0176,coil1.88% dry_last21%
CVLT,2026-05-05,V2(C=5),5,2026-04-28,97.9800033569336,1866000.0,0.24163987138263665,0.3687031082529475,0.0495,0.01051,coil3.98% dry_last24%
CWST,2026-05-05,V2(C=2),2,2026-05-01,86.83000183105469,2383100.0,0.24514288112122865,0.3750157358063027,0.04215,0.01958,coil0.41% dry_last25%
DTM,2026-05-05,V2(C=3),3,2026-04-30,147.99000549316406,2048200.0,0.26716141001855287,0.4484262604563356,0.02493,0.01615,coil0.67% dry_last27%
TRAK,2026-05-05,V2(C=3),3,2026-04-30,9.779999732971191,428900.0,0.26882723245511775,0.4636667443848605,0.06442,0.02658,coil2.35% dry_last27%
TEVA,2026-05-05,V2(C=4),4,2026-04-29,35.380001068115234,22287100.0,0.280435767775978,0.40925580268406386,0.03901,0.02459,coil2.57% dry_last28%
CNC,2026-05-05,V2(C=4),4,2026-04-29,53.97999954223633,17912300.0,0.28101360517633134,0.3793287294205658,0.0351,0.02149,coil1.32% dry_last28%
WEAV,2026-05-05,V2(C=2),2,2026-05-01,5.75,5145100.0,0.2919088064371927,0.44340246059357447,0.09217,0.00174,coil0.35% dry_last29%
CLVT,2026-05-05,V2(C=2),2,2026-05-01,2.7899999618530273,8899200.0,0.29692556634304207,0.45427117044228693,0.08244,0.02151,coil1.43% dry_last30%
AIN,2026-05-05,V2(C=3),3,2026-04-30,58.040000915527344,566200.0,0.30660543977393145,0.40598139644413045,0.03467,0.02912,coil2.21% dry_last31%
TUYA,2026-05-05,V2(C=2),2,2026-05-01,2.359999895095825,1500200.0,0.3094254099453406,0.41691107852286363,0.02966,0.00847,coil0.42% dry_last31%
GD,2026-05-05,V2(C=4),4,2026-04-29,338.7300109863281,3587700.0,0.3241352398472559,0.4399754717507038,0.03045,0.0005,coil1.43% dry_last32%
GNRC,2026-05-05,V2(C=4),4,2026-04-29,252.9199981689453,2278400.0,0.3264571629213483,0.45142424508426965,0.03443,0.0013,coil2.61% dry_last33%
GOOGL,2026-05-05,V2(C=3),3,2026-04-30,384.79998779296875,72040000.0,0.3314630760688506,0.3714714047751249,0.02296,0.01494,coil1.35% dry_last33%
IEX,2026-05-05,V2(C=4),4,2026-04-29,216.56834411621094,1505700.0,0.337849505213522,0.48113834097097696,0.03023,0.02356,coil1.62% dry_last34%
GOOG,2026-05-05,V2(C=3),3,2026-04-30,381.94000244140625,44570500.0,0.3462492007045019,0.4618555621618185,0.02268,0.01749,coil1.21% dry_last35%
ROKU,2026-05-05,V2(C=2),2,2026-05-01,123.58000183105469,8103800.0,0.3487993287099879,0.4041252252029912,0.04491,0.00995,coil1.30% dry_last35%
ESI,2026-05-05,V2(C=4),4,2026-04-29,42.560001373291016,8027700.0,0.3530525555264895,0.39145085142693425,0.03395,0.0188,coil3.29% dry_last35%
CORT,2026-05-05,V2(C=2),2,2026-05-01,51.41999816894531,3274600.0,0.3591278324070115,0.3915592744151957,0.04551,0.0245,coil0.53% dry_last36%
AMBQ,2026-05-05,V2(C=2),2,2026-05-01,40.38999938964844,734400.0,0.3702342047930283,0.46439270152505446,0.06338,0.02847,coil2.80% dry_last37%
HLIT,2026-05-05,V2(C=3),3,2026-04-30,11.430000305175781,3118400.0,0.3802270395074397,0.3946468274328716,0.03937,0.00612,coil1.14% dry_last38%
